"user_id","ln_msgs"
5987187483,2
6735925047,145
5977549918,9
5989508121,3
5436723749,68
7249235313,5
7259622833,15
7246357621,601
5982250571,13
5458656521,1
7258798513,79
5990722723,543
5986530094,228
5972964160,4
5461672150,435
5446831144,7
5436475662,91
5991222299,8
5454399807,3
5965727865,11
23582270,35
5969533678,29
5989608221,1
5446501707,2
5429181752,1
5990485671,9
5987980754,1806
5972850828,154
199619333,3
5989889469,547
5974167698,1
7251282544,7
5980717959,1
5972480096,10
6741785202,66
5990045651,1010
6863878,5
5377188744,8
7261280437,292
5988073988,3
5441945127,42
5986839619,4
5972030653,88
5989815057,205
5459948948,8
5969911170,8
5398496478,3
5459755805,24
5989861625,9
5414350912,14
5398966766,248
5982214209,263
5986666217,16
5446661892,661
5390897135,245
5462359653,2
5971324482,148
5991033314,26
5989297725,92
5987319690,13
5987546312,121
5979634381,2
5966409102,45
5453890456,71
5416921665,8
5406154961,1
5980409389,373
6743042869,2
5454344519,93
5403201345,1
5459120367,81
6736594615,252
5409022481,147
5986773122,143
7262130995,2
7262315698,5
5449561515,7
5988538182,10
5982831834,9
5449663720,5
5988562170,6
5990941725,165
5986206661,23
5982435006,11
7267644466,252
6739883121,16
5423711968,2
3761291,1
2501482,145
5970544857,598
7252263285,297
5406574768,214
5403196984,4
5963939546,81
5989922382,2
5460680088,86
5987853821,356
5439522682,1
5967525214,101
6727187376,705
5992254121,8
5981074083,49
5972185222,100
5971156860,34
5462681984,2
5457406283,3
5458440669,3
5972716167,79
5985749265,4
5459341449,44
5419364989,37
2901333,2
15457384,1
1053234,130
5430984833,71
5990167839,213
5984464716,10
5444022411,1381
5385051423,7
5455735436,2
6740956401,1
5452930411,30
5413555667,97
5404030627,53
7262901936,63
5458665353,11
5990992441,90
5978853243,2607
5460416389,2
5451211969,14
5965252549,1
5439790392,10
5458737469,1
5989826130,50
1013840831,1
5973996966,17
5457102306,45
5987475514,443
7260790707,72
5981991292,7
5966085789,1038
5982620345,5
5456503241,15
5393399140,7
7266208950,16
5462595565,96
5421352640,52
5434494990,1
18611689,174
7516027,6
5986811552,69
5981487321,5564
5457627401,66
5454273229,131
5459508334,4
4808559,1
5427480513,262
5461981147,6
7270371376,26
5986223225,15
5396703404,1
5453066311,17
203755783,187
5447273626,24
5972704760,8
7264418225,1216
5989196092,3
5463287040,32
5435492613,6
5985030435,3
5987480325,182
5427195164,134
5990179531,19
5443701738,15
5458961686,39
5462174929,20
5983705979,71
5988342798,36
5442294981,35
5458730489,164
5987452444,20
5437208676,3
5989852543,134
5454522110,37
5463803848,108
5985015569,6
6741310641,2
5990887417,11
5432660761,6
5990350273,13
5990639199,66
5442068929,5
5978973665,435
5974634599,7
5457548739,10
5990605883,146
5973879588,975
5971314505,4
6737947443,42
5409631464,3
5984656724,37
5403761353,453
35039371,91
5450885276,120
5445476699,3
5988442640,254
5455835100,57
5988429738,5
5404787822,183
7270276277,113
5986717989,223
5969560274,51
5392309428,2
6739403249,2
5978608063,54
5422828219,69
3319941,32
17256392,45
5458380113,106
6741544752,15
5462562514,402
5456442283,46
7269840305,288
5976845067,1
6741553717,32
5461184230,39
5990399892,41
5973568073,21
5985372353,7
5409880279,1
5441664319,401
7270633587,215
5985456441,14
5439440204,111
5985685187,227
5428500269,1087
5460316287,4
5969575527,65
5440061529,101
5395854188,67
5421232955,29
5988976106,60
5986502607,1
5428902887,6
4338474,171
5990370136,95
5463291303,17
7270329398,273
5966092154,179
5977001831,2
5459993022,80
5963806296,6
5982878757,99
5982603092,6
7263321524,164
4833456,17
4376883,106
5983203403,61
5982033560,4
5971140392,138
5429667967,59
5447764922,11
5990263255,96
5416551291,22
5987392125,275
5990589279,241
5462315497,78
5987514044,62
5388135751,110
13168252,44
5460262529,470
5977526656,13
5990724438,160
5970136411,4
5458460121,87
5988752803,13
5451584613,55
5965336477,1
5410195472,3
5971377109,22
6736055986,3
5449221274,12
7266397873,169
5977632888,2
5410218835,1
7245312753,20
5447564705,10
5968920672,22
5989862693,877
5435340299,30
5968523684,291
5969490168,6
5460642706,42
5987261646,358
5989493801,2
5463104801,169
5989375187,31
5450157415,75
5980565309,68
5459363814,10
5971265962,13
5461491467,5
5987754944,478
5973082642,5
5990464665,1
5447527849,10
5963702333,112
5456938880,12
5990226713,167
5984115456,8
5448253828,14
5460611157,5
5972007001,2
5447405637,21
5964958157,1
10577951,11
5417389682,324
5440280686,257
5990362306,37
5379179229,2
2563790,27
5435224698,1
5979565663,17
5971883905,21
5983690377,2
6736942645,2
5414396314,86
5987636991,344
5440803970,6
5971510747,114
5967870951,1
5988259292,8
5421976235,4
5390453265,2
6727710576,60
5988355039,7
5983535939,379
5463694460,2
5989671334,3
5990647971,239
5982507582,16
5402976396,48
5964969244,60
5984415071,121
5969888262,4
5986141309,47
5983471391,1
5969485656,5
5413376288,7
5983595041,4
5447766758,74
5439246279,19
5990489414,72
5989103653,185
5430808625,5
5974885387,211
7545447,1
5988907395,5
5967537567,3
5450240111,12
17115482,3
5984539791,1
5975934667,87
5459493903,3
5440235977,174
5987110628,66
5982043091,16
5989608840,5
10839905,16
5427342050,58
32904230,102
5989473509,172
5398078623,39
6742557360,122
5979881134,19
5979987240,18
5444933551,1
5990176721,400
5449485223,20
5378394359,232
5987204309,38
5984043211,23
4324576,4
5986573771,668
5982368829,108
21249001,7
5967752772,2
5447416068,61
5986645543,98
5784234915,8
5990049736,115
1222512079,10
5434920185,100
5392550748,12
5990635293,2
5447459140,25
5438632048,23
18258216,42
5971636140,38
5974021073,175
5989660837,21
5986983226,8
5435079976,168
5989373929,6
5446577558,70
5986881503,211
5988810232,74
5461506778,23
5987716585,3
5973188321,79
5449338059,7
5990228866,112
5968766474,13
5463260184,1
5433950030,13
5454031656,25
5982344586,12
5440318320,3
5404438856,5
5970116502,38
7266811633,86
5923737036,1
5450223121,956
5403371323,678
1627148328,12
7268773492,45
5435859024,10
5985309155,250
5973018187,26
5461131644,4
24856274,46
5972671224,75
5986707836,1
5450778139,10
35723030,10
5990972320,323
6740704694,9
5460956057,13
5987246602,756
5455872469,11
5452549216,211
5985525276,5
5970589256,2
1859855,53
5982813668,2
5989526165,39
7269675441,14
5964459036,2
5973051560,13
7263044144,4
5981440038,4
5438113560,108
5983987281,101
5986875560,19
11210414,44
5458978824,126
5988247634,22
5397132689,1
5456974285,277
5989409799,14
5977862753,20
5990418753,767
5977187881,5
5973510698,254
5985973639,132
5978905086,5
5987394640,402
5426658915,117
5459192208,266
6738694384,8
5460514921,2172
5988089642,223
5976521407,9
5460967207,24
7267498034,1887
5976752103,137
6734856630,58
5968396485,71
5409464289,26
5459321187,1
5429131672,8
5420275288,19
5968036282,3
13822205,16
7270523703,400
5989793225,11
5412714615,124
5969106528,1
5990291512,193
5457586979,12
5988241498,167
64049307,2
5988324197,1
5974568854,198
6737491889,4
5966126790,81
5979055360,193
5973745791,1580
5973094346,29
5984863636,928
5986698458,1460
5985934864,65
5450280043,62
5986737964,131
5416552002,4
5988641571,3
7270584753,1
5990413103,73
5990517674,56
5965266983,11
5986447288,285
5970885318,26
5990213187,9
5989974890,496
5463093962,11
7270601398,37
5987763273,882
5978928735,5
5989448719,72
5784232142,12
5986570976,109
5422280879,4
5978685386,16
6743766320,8
5462009306,8
5965250723,1
7270775798,2
5973307393,257
5442569856,12
5401052006,375
5397253520,216
5448483208,4
18896887,5
5460122987,47
5390180721,15
5376451596,5
5973644605,51
178228228,1
5990460519,100
6729727990,473
5991102783,20
5409808019,287
5986231274,120
5390085458,27
5985738009,3
5457232302,135
5407209120,15
6735559541,581
5428584535,16
10343597,96
5454965216,33
5989027872,367
5983281481,272
5461833666,76
5990830674,2
5413610097,8
5990328130,237
5395225635,2
5440649633,19
5429811296,818
5964216862,49
5990358914,1
5462330190,4
5983811476,226
5989777609,1
5407981646,98
5990929837,692
5966796456,6
5989975194,1
5990492951,6
5395664165,56
5461261092,15
5384457076,449
5443845379,14
7252716146,25
7269925495,8
5965641679,109
5979685532,184
5970919097,9
5977405208,22
5449110466,19
5455579112,12
5969440300,33
5463670303,7
5991200597,191
5407719984,218
5979760408,172
5445279492,31
5986458113,23
5460728796,151
5979960918,215
5965024853,13
14054673,35
5462021294,503
7268313013,26
5971791430,489
5452206817,4
6741242353,129
15402147,5
6730506992,51
5971970251,77
5390315672,134
5979521500,1
15660113,3
5417303882,1
5426030277,4
5990362705,27
5459295833,7
5445037893,3
5968910187,204
5987974872,262
5437631911,1
5979625984,22
5454549346,20
7250926384,86
5990465707,132
5986621882,25
7268296178,19
5457802093,13
7253247349,2
5986474385,13
5459993723,107
5988611615,5
5971744096,33
5445003798,449
5973762369,3
5461145694,335
5982549679,2
6730802294,5
5984766586,19
5990765267,95
5990316129,90
5987833934,33
5420947650,1
7270500082,3
5463864125,2
5967708832,5
5971832326,2
5448663260,52
5970103996,63
7252486068,59
5986774997,138
5990330130,29
5988709944,57
5985011682,1090
5463259689,23
5978678142,317
5987132281,73
5970129572,1
5984090219,31
5975323683,23
5399327310,2
5969022863,169
5456325498,112
5408378709,34
5972192811,5
5801460137,4
5987710380,68
5462155595,418
13071326,7
5990999456,19
7260397873,52
5441849476,27
5416052216,2
5986279896,25
5981980172,127
5970847387,23
5447818364,402
5410653704,2
5979450891,2
5990366014,82
5983507607,7
5980044291,4
5989555608,91
5990723199,14
5450804166,393
5984231647,1
8561431,15
5966629143,1
5990523580,22
5980235336,98
5404660337,2
5987169579,52
5943338809,1
5987521439,34
5988121092,11
5979867365,10
5990900960,2
7265391029,9
5978419494,3
8757873,5
5990464193,47
5985339093,476
5988820552,30
5429433844,10
7262384882,12
5985666500,362
5456485349,10
5393841913,89
5967990111,12
6892728,180
5989526850,55
5973369346,12
5965481727,9
5989998272,1023
5985507913,43
5968730719,10
7270343031,4
5431242850,3
7254987507,19
5428881919,1
5990470295,19
5973070045,1
5986580625,466
5970299003,26
5989281861,14
5449725103,35
5978944736,147
5989472388,425
5447900765,4
5411557380,12
5447665954,78
5423132872,57
5972644505,25
5989706237,27
5459210476,195
1771440037,520
5463729311,3
5462054413,17
5969007356,102
5982795775,3
5463006696,21
5988683205,51
5977405145,322
5462984551,227
5388807436,1347
5408979529,3
5978708327,26
5987307154,54
5968919892,3
5986260238,548
5451832446,1
5460002243,118
5463629312,62
5459626936,832
5971867337,916
15149983,45
5459689532,4
5987231748,13
5976691233,48
5462787934,12
5411996092,3
5411873125,5
5977427624,10
5980794855,412
5968659021,10
5443413095,2
6742993841,670
5982545883,5
5980804804,117
5979311608,16
5418126540,2
5988325755,1501
5989803792,63
5437865963,8
5985789896,2
5988700862,5
5402495512,5
15711559,22
5939046374,2
33327484,3
5990601720,145
7245761332,183
5426021847,7
5458058506,1
5798161637,10
5409202717,39
5989171586,180
5407927857,142
5969761509,1
5407781526,216
5461154846,46
5975410872,6
5986730045,846
5986418052,952
5441672675,18
5988012957,4
5974667932,82
5977513238,1
7249027504,322
5437672368,13
5965885240,16
5862326688,12
16894066,2
5980914442,256
5989527128,109
5989721297,9
5989748778,515
5978086345,49
5983354196,27
5407233733,24
5455964289,302
5990114590,168
5963981571,155
5454050287,12
5457372591,3
5419733314,1
5974374092,64
5985854293,159
5990312571,66
5972585321,151
5989506058,341
5988084245,35
5970632402,19
5989454208,3
5972940330,9
5974439672,12
5990392402,178
5992074281,11
5463263300,184
5989659809,317
5443868383,4
5990448932,42
5990415845,29
5987452634,115
5990050533,16
5398883536,296
5418607921,5
5968949383,263
5460165468,307
5988968349,355
5453632940,658
5446597078,16
5397318667,27
5970698247,4
5413555521,24
5971391105,639
5977624010,528
5440088881,1
5460148297,193
5462937733,10
5986826119,358
2526029,248
5989520848,298
5990007039,600
7270867825,71
5989822331,219
5990398056,158
5403478250,13
5956278383,3
5406845439,75
5987713963,26
5459134959,14
7270872692,33
5439112033,56
5436621417,39
5982283801,24
5987233947,479
5986970543,1145
5463081182,67
5406131041,16
22999965,20
5983144016,177
5990110085,1106
7263183282,12
5439184321,62
7244759029,147
5463088585,3
5975390047,3
5399723994,60
5973791770,4
5971771584,7
5378404914,197
5982617473,4
5402072273,44
5453233044,13
5990088832,10
5459411425,32
5987680125,558
5989502745,3
5415801048,4
5419658469,8
5989893697,55
7260844213,27
5986864106,170
5987156840,59
5448262716,100
5457597869,112
5459772226,9
22262457,4
5971107694,71
5983535453,86
5965701736,13
5408614194,1
28077743,43
5413059719,9
7270375798,194
5974827820,12
5989309154,16
5967615766,28
5976399271,53
5390755801,16
5436547880,72
7262144756,39
7257553655,2
5987549010,825
5975024836,606
5966925944,42
5970727932,15
5989481687,168
5991604457,26
5425160559,2
5459065755,77
5971865707,331
5970328513,4
5987056001,24
5461792767,1
5990367003,15
5399725343,16
5975869756,2
5990291974,133
5451752141,30
5435893390,33
5981143140,857
5987954067,225
5978563077,71
5985653679,257
5990401030,80
5459966612,45
5985206057,237
5977263432,23
5437107441,128
5455383255,3
5980708551,774
5451606242,17
5980878405,30
5976991847,23
5988362386,93
5461770207,73
5463260237,688
5990833116,41
5418207334,25
7265187376,375
7257815158,907
5456119592,18
5989007997,1005
5970156244,161
5979580494,189
5981396372,45
5989151018,829
5440169820,1
5972105132,5
5990735258,33
5979747968,26
7263388279,40
5399627252,1
5984996334,1
1866352059,5
5966203880,296
5966447020,100
5989549713,77
5456078929,66
5440762282,2
5987498048,366
5990603231,19
5971198165,1
5971885820,72
5991181225,121
5990015621,140
5407196314,12
5982578391,20
32882374,1
5973243130,75
5388700877,50
5403662070,8
5444717865,2
5436503556,726
5987286981,213
5454703720,146
5990414126,189
5456656447,19
7270717303,142
5454244551,12
5990302563,230
5989484268,203
5405066684,113
5973288043,1
5447768799,6
5968656450,23
7270454261,18
5979743229,85
5982308440,9
5988146409,10
5428128610,106
5981261920,65
5401893943,7
5453982855,7
5985080964,3
5983402572,86
5989237628,104
5971965764,80
5964033477,7
5977121359,69
5460995691,171
5990798778,64
5969310032,224
7257647668,43
5989692222,9
404538,33
5451582032,3
5454566639,49
5431744558,64
5433529228,3
5421298573,174
5965523542,184
5965959386,44
5457544046,18
7250637616,31
5970301326,124
5974595744,165
6864105,3
5421579,23
5962049230,2
5970903261,31
7269165168,50
5986921402,246
5984423941,40
5393841877,5
5460026376,154
5989830212,120
5978361276,37
5454652795,4
5988436159,215
5981921003,37
5990628373,49
5987272524,6
3897741,11
5989163654,265
5981385574,804
5974304805,3
5456675513,2
5406849409,43
5387439606,8
7268963380,111
5988342333,11
5401989184,12
5448256300,131
5968797078,2
5985556633,20
5378316924,334
5455158299,35
5377566776,118
5456063553,6
22978587,73
5456416838,7
5974864508,137
3658737,11
5463216788,12
5457970945,165
5456421846,68
5970732939,745
5985648425,190
5990224578,620
5983215508,178
5457730204,19
7267445299,20
14056468,8
5462984655,12
5988345150,215
5989300740,5
5990631072,463
5983988033,2
5965805912,85
5425756354,172
5459347854,6
5989700543,9
5463218956,4
5426525855,12
5427968739,164
5984703042,8
2125610,98
5981711471,1
5988428163,80
5968980301,6
5977134169,66
5964986412,10
2708157,6
5433270614,87
5973348181,273
5983521740,1
5445284610,104
5411294433,32
5420457897,7
5975181633,167
5434544234,199
5423479339,4
5458143400,7
5990624522,6
5435000212,157
5456850769,48
5991852457,1
22450311,3
5990567837,597
5990654585,282
5420049920,10
5978854570,2391
20183425,4
5391929526,31
5990279021,87
5463269598,3
5984588315,39
5986125402,243
5448105159,42
5450428133,59
5989387374,20
5456083180,187
5981385980,36
5988853317,11
5453185149,15
5972145224,457
5440144403,309
5461929455,35
5436248960,26
5453690014,2
5426583986,26
7260809009,122
5391964631,102
5463857358,17
6741098291,5
5989990918,336
5990256080,3482
5965295432,49
7261465778,109
5977544418,4
5461675428,17
5379787344,51
5376324256,21
5985162309,301
5984570890,17
5990021150,22
5459186424,72
5977453935,179
5457575532,2313
5969532133,3
5430911665,66
5433823924,1
5972710556,53
25366847,1
5438302407,131
5982674158,46
5990589820,1
7254928309,19
5456378343,995
5390401624,13
6738505202,40
5981929694,12
7251972336,108
5982148395,225
5977635662,156
5401747947,8
7262854323,1
7265679222,1
5973640189,846
5986661797,43
5461673737,12
5986756104,40
5990015076,67
5981753693,197
5976267352,8
5461903875,264
5964867149,15
5444231009,184
5977212800,10
5989958508,18
12969168,14
7267361841,74
5987868156,63
5991120475,33
5424878914,29
5459271552,42
5461300388,21
5429312246,22
5424165131,229
5982734917,100
5402614836,2
5422543704,1176
5431810193,13
5420935659,22
5985077859,334
5965870149,70
5989736233,5
2005178012,34
5987923520,147
7269877431,26
5968310216,722
6734348531,1
5411666413,15
5420646730,2
6733551474,984
5970404555,14
7269723633,17
16609810,1226
4654722,890
5991588246,48
7265973746,46
5463769292,182
7259477491,109
6614205,3
5966107340,4
7267274677,105
4218276,8
5972168201,224
5435028526,10
5427670057,3
6742515573,1
5977424659,94
5784234913,326
5973306347,108
5987991885,2
5987838352,213
5972195601,6
7265765811,292
5988223454,9
5977190925,91
3320800,253
5989714452,391
5441415699,15
5430106098,58
5983718019,3
5457216444,6
5991379297,3
5982680763,1
5937356001,1
5980829501,1
5974208815,15
6740095285,102
5990696092,144
5461764077,125
5974132806,6
5428320129,50
30554543,40
5395149370,77
5460147849,69
5984142299,39
21735504,27
5463648161,6
5984722174,757
5450021641,5
5456198149,50
5990273026,51
5986649995,597
5447868312,162
3399605,6
5983983677,134
7492125,19
5981642236,82
5986505694,55
5988767395,28
5451387947,7
5463491406,34
5969678536,87
5462815530,43
36088898,8
5462741433,1
5981043324,2254
5970179851,4
5973092933,6
5983115358,159
5965458986,89
5985978648,10
5430059730,1
5984802903,96
5458922169,28
5970683845,171
5460827821,3
5967518754,21
5989255553,236
5447734564,2
5990402491,217
5986504921,3
3040647,14
5983142207,13
5443564729,187
5427996747,55
7247252149,28
5429296647,1112
5984764007,4
7270095350,8
5976633912,41
5462599122,14
5409736846,92
6733061621,1
5971611004,188
5425184349,10
6743424115,30
5968936007,2
5978915172,222
5456362971,30
5975951892,2
5985544463,1
5396976349,45
5988060948,1
5983561988,146
5977268220,87
7262271797,142
5408537956,144
5455972540,6
5968115518,23
7262699569,3
5991316565,5
5460524714,37
5975286239,4
5462035481,52
5968085015,37
7268703344,283
5432169120,1
5413755277,29
7263279408,317
5987474687,201
5458111809,283
5988760281,7
5460392709,491
5431564526,3
5402555640,1
5986738051,1
5439633083,6
5973309665,41
5442605948,10
5428956375,11
5448320942,137
5409542425,8
5427958507,312
5459360766,23
5444570332,323
5979040740,8
5978776632,29
5984850955,7
5984208041,14
5978485848,124
5989418311,3
5449094233,190
17315959,9
5983231689,102
5990079211,24
5985057111,18
5402974777,39
1900932,30
5410218855,33
5461308760,9
7254369842,360
7267093682,6
7260519474,78
5463059683,6
5391218314,3
5463081374,58
5982440359,3
5969006788,82
5966431391,17
5988676751,655
5973561228,17
5990153357,17
5981840173,317
5983612591,22
5455032466,178
5454567708,39
5430115082,6
7254461425,57
5981911660,161
5989935332,89
5450133016,22
13991111,1
4558216932,5
5974131245,1
7269660530,89
5405182145,9
5988429982,3
5969712349,33
5969150616,4
5987742072,69
5458416131,21
5989339986,82
5989257299,273
6594373,43
5459094333,2
5968862427,71
5971943692,19
5461053358,101
5966635602,4
5442183062,2
5971510819,17
7266690355,125
5459997966,26
5463055507,20
5987217183,266
5990226536,41
5983165710,86
5990821661,4
9036542,52
5437964548,3
5437777529,5
7262480496,110
5987041409,10
5448364267,81
5986522159,116
5458912396,263
5399346577,88
5988667427,248
29737247,9
5443550727,71
5456872726,16
5380187980,23
5967940263,82
5978737424,782
5982743832,2
5988699070,2
7252093553,1
5983137948,9
5410954469,125
5976626470,22
5990051913,79
5442195226,16
5412456340,25
5967362182,6
5456867968,194
5976480276,38
5411940392,122
5970436027,1
5985306502,2
5978460762,165
5990646426,2
5988754426,8
5990509355,83
5455313193,38
18406900,77
5456869666,9
5456382358,29
5987661762,1
5409779012,24
7270760947,70
5462833708,7
5973555528,5
5988148985,9
5426022430,43
5457039786,452
5977002720,4
5989778248,552
5984118869,1
5452378511,486
5987683401,2
5966384105,36
5988061578,2
5989234570,3
5971226271,23
5432746118,43
5969537850,1
5419771245,14
5455457668,19
5989058957,4
28963804,3
5990580127,823
5454863563,22
5989931017,319
5424094721,5
12796280,82
5973590757,923
5414332344,44
5455929290,11
5965563645,1
5448777421,28
5988760082,69
5984083973,59
5437485171,1
5980168811,8
5461150015,19
5983022254,49
7259170737,1
5978824144,103
4045985,144
5461501308,265
5966440348,53
5990607265,570
5988479369,84
18127692,26
5990552098,41
7256360434,32
5987726844,35
5986583578,88
16750700,13
5988811500,484
5989717860,78
5463401812,1048
5972695803,77
5429144138,13
5981573989,7
5987275004,3
5459735530,149
5449375594,10
7266970164,9
5986110574,38
28425479,30
5963719612,88
5990425448,65
5981067415,43
5991918697,4
5399959639,27
5968051850,6
5981485510,10
5398570057,12
5976219836,30
5442519900,2279
5964338453,33
5440204941,5
5449876797,30
5991100243,23
5984983068,628
5968311402,50
5396255893,80
3017584080,198
5982069290,79
7268852467,29
5425801838,2
5979380613,5
5978661351,41
5456027137,7
5988799433,473
5990627468,40
5461882201,105
5434438269,9
5460001773,4
5444331256,21
7263514484,17
5990246824,1
5981111707,40
5428083065,18
7270760627,381
5970484513,35
5444917812,345
5983649656,58
5461760588,349
5989480001,5
5990193988,45
6738712695,3
5424779013,8
5395471049,1
5973602773,88
5385854709,23
5972449901,580
5970799012,1
5977926626,2
5461942905,62
5985982497,159
7250352951,76
5456536136,222
5974078153,47
5966711584,30
5989852520,248
5415816956,34
5973898338,483
5977912377,229
5965469258,6
6728275185,1
5990081437,125
30129791,3
5388875268,58
5982799595,1
5978806538,1
5462590237,49
5456933582,132
5973551192,15
1112817558,42
5449105932,1
5430740877,33
6735710135,26
5460692628,1
5980086437,1
5988396900,2
5964690137,2
5431303471,39
5963855166,61
5983122649,2
5430108008,3
5460597459,31
5439656581,129
5965725893,4
5988989339,1
5990367641,1
5417072813,2
5978285691,22
5966103935,296
6743005873,88
5972984237,152
5416078002,15
5966896272,61
5413291566,2
7269763121,2143
6741351797,10
5411464387,35
5981453593,18
5454311700,107
5418934166,242
5991590057,196
5398369994,20
5977827472,15
5989788420,193
5386367441,94
5964526077,2
5989627483,4
5973424859,1070
5453361405,85
5989398736,246
5988527903,924
17353924,138
5460806307,11
5980422570,102
5983753176,13
5988568213,175
7262730804,206
5969580323,472
5460573700,199
5988195987,165
203176260,13
5432962313,4
5449736131,1
5385007561,10
5456219786,5
5864153604,31
5973940792,4
5451271635,20
6730201457,1
5989075852,18
5449160585,409
5425540468,19
5381518335,10
7269865271,12
5455648570,3
5985044547,143
5453862472,557
5985990111,66
36202066,90
5971040536,17
7260062448,171
5445905637,70
9663179,404
5988360523,20
6742546743,4
5970102399,2
5435850663,6
3086387701,48
5967538973,335
5989185287,19
5450719738,64
5447891041,6
5982824482,67
5460941679,425
5990357177,124
5438607865,68
7270781814,44
5984199551,42
5987298424,108
5376727186,12
5451936379,90
5977854937,333
1600570,4
5416227306,28
6735481841,261
5403395573,29
5987853124,11
5418402010,74
5990185965,118
5987733834,308
5396942212,1
5982556188,72
5967055583,120
5989669396,122
5454690383,2
5451989065,21
5989044655,316
5462934368,6
5990035016,37
5988843486,215
5989891496,309
5451350157,2
5409331867,128
5459768488,15
7253320307,56
5984191455,45
5984306654,93
5428173202,4
5858818265,13
5416912055,38
7270722615,275
5978448205,3
7254700213,2
5989139468,11
5462251219,1
5451836462,643
7252758452,63
5980604951,73
5453396458,1
5397754423,16
5423853331,10
5462636731,10
5987047875,56
5463359277,2
5980116350,167
5980636457,188
5433433498,7
5986666153,22
5433678317,106
6732060592,652
5454473872,1416
5987435213,18
5966135330,253
5438024390,30
5971026247,8
5452967626,49
5459202351,60
5989769281,159
5970183516,4
5988563991,900
5982092803,10
5979364623,119
5966766166,24
5411943488,272
5992418281,31
5989044441,69
5988393358,92
5453708383,42
5464176424,699
5429205009,16
5987674012,17
5460743565,105
5462123217,1
5390850242,16
5989496203,92
5989589205,39
5432606402,17
5989259881,602
5411380529,32
7245083698,3
5388099907,1
5989963334,209
5456518053,3
5456451281,67
5417092309,10
5988220295,888
5459122810,13
15478920,76
5457472531,97
5434641568,1
5973203100,53
5451759872,19
5981828014,45
5436766885,62
10001855,26
5990154991,46
5413388746,418
5429823744,40
5989668676,7
5989931459,60
5984324754,95
5986656860,89
5413466842,8
5432791134,2
5462040555,667
7244139634,83
5458992677,30
5978085377,25
5990712222,4
5989815965,17
5987051733,415
368496122,1
7249860084,12
5379828188,120
5412342143,118
4252928,237
5451815228,22
5389184130,1047
5987913502,136
5989846795,15
5982470075,69
5460546533,8
9007039,10
5990338906,7
5455656094,8
5987062216,107
5404880664,2
5405861406,8
5971724447,130
5990501958,1
13736944,250
5984960103,192
5987070948,30
5456333501,1509
5982390035,5
9080552,52
5989178086,1148
5990537623,11
226839810,14
5972908585,39
5389160056,1
5414209322,9
5454817789,4
5380631511,50
5411005803,10
5426348586,323
5462555553,2
5990213084,209
5988606358,1
5991929449,21
5980901794,2106
5446957161,69
5461860384,509
5990354593,9
37711441,1
5978100228,1
5965598013,10
5458817872,3
5419876970,42
5444572613,65
5969546528,108
5987532159,161
5989530223,15
5454261977,187
5983929934,204
5982767236,1
5451906733,206
5404907690,49
5970929245,8
5432709977,4
5970880069,185
5441776045,238
5985450154,47
5387991408,56
5410100341,38
5450254639,152
5985748317,31
5444004278,43
14306274,31
5987853597,15
5456501695,21
5986063129,44
7268596465,187
5989591723,12
5458280320,37
5965590606,18
5982968535,5
5988327557,281
5966565342,55
5462730809,27
5405477862,218
5983973157,2
5449896859,15
5436312415,67
5983295378,14
5408895779,45
5444378476,27
5990602378,1
5455825097,11
5447024205,60
2859056086,2
34068796,185
5427116176,163
5978379853,13
5971910569,6
5460405010,5
5402559554,1
5987074437,70
5980754406,7
5428059743,8
5407009145,64
24993096,6
5969805437,233
5407175028,14
13970951,1
7248105073,1
5435446554,2
5415504848,76
5972982820,21
5971448987,137
5452525270,35
7197187186,1
5989485386,164
5979544897,1
5428589955,155
5460480653,76
5984129166,3
5965789677,16
5970037478,43
5435274923,22
5983900996,300
5991027001,49
5983751319,136
5427474460,149
5461249303,179
14546289,104
5459822992,28
5977598230,126
5407253317,189
5460814095,25
5965759166,4
5429571194,198
5445250319,108
5985395331,39
5425642311,1079
5405516098,3
6730330231,1
5437193697,16
5990394727,4
5970326692,152
5971533544,5
5454232867,486
5980937448,18
5455512015,51
5972841512,13
5967168807,5
5411466742,6
5990160580,148
5989364040,23
5383807923,15
5410498303,403
5859633594,1
7248907825,69
7249838577,25
5970591928,86
7269865584,2
5449032224,42
5990100104,95
5968495997,28
1325232414,1
5411034032,2
5970512346,261
5463158281,315
5454641575,5
5977478816,12
5990389312,1
5966899161,4
5463239622,24
5982606568,52
5972808251,33
5971296391,40
5966642249,9
5390521793,1
7250199856,67
5992198121,11
5985697799,13
5452196783,185
5412620048,31
5983661976,167
5381458064,17
5990684768,96
5456949127,4
7250133363,15
5985871171,251
7261479154,5
5457750693,593
5988674565,9
5434304910,331
5448233231,41
5413416160,6
5988511106,13
7263196464,9
5459764287,2
5988856858,17
5986320953,113
5460596754,2
5979256447,4
5986820608,26
5968442149,10
7266634807,5
35791439,3
5976616442,6
5980351868,2
5978348460,3
5462359461,130
7211078833,11
5387468028,5
5410008990,271
5974816992,276
5428504173,123
5446625545,2312
5434610789,2
5441864184,186
5459525966,58
5989575897,44
5964231874,137
5460628984,10
5447338578,8
5988552146,355
5387687777,14
7269716150,144
6822511,2
7270193648,1039
5416329001,37
5987034026,411
5988915051,301
373395212,71
7269568887,4
5418089194,78
24843319,114
5442591968,32
34022671,18
5990011243,62
5988675640,114
5452615709,28
5983739406,132
5976707461,60
5402206198,17
5969924644,2
