"fid";"count"
100000375790250;5
100000375803842;21
100000376048039;226
100000376061130;7
100000376113290;22
100000376124183;5
100000376166596;81
100000376173309;317
100000376677375;165
100000376695083;9
100000376980222;65
100000377063399;302
100000377118530;3
100000377308034;8
100000377318186;363
100000377318266;1
100000377353759;2
100000377501054;238
100000377891068;191
100000377956048;9
100000378037312;36
100000378079055;7
100000378111886;1
100000378314922;1
100000378351700;231
100000378403131;53
100000378456879;78
100000378475169;2
100000378513594;2
100000378738762;91
100000378744170;39
100000378922309;177
100000379092048;68
100000379270906;174
100000379550646;5
100000379690341;50
100000379751571;131
100000380177672;231
100000380247571;4
100000380274873;37
100000380377025;534
100000380409059;635
100000380541052;686
100000380680415;126
100000381251176;1
100000381287822;101
100000381336907;142
100000381591473;4
100000381738190;3
100000381801662;33
100000381952048;850
100000382437740;394
100000382795070;109
100000382982553;11
100000383178143;187
100000383215071;31
100000383226684;581
100000383234815;1
100000383793458;1
100000383935381;4
100000384210618;90
100000384345828;444
100000384558055;64
100000384750623;1
100000384865987;268
100000384933113;93
100000385226012;579
100000385346206;464
100000385563844;4
100000385594453;9
100000385840726;1
100000385867516;144
100000385912823;38
100000386013267;709
100000386201149;364
100000386728982;35
100000386863477;1
100000387044987;2
100000387249938;13
100000387393785;100
100000387622421;40
100000387685433;114
100000387734975;71
100000387765229;95
100000387851766;644
100000388017528;148
100000388044783;4
100000388125504;156
100000388176033;341
100000388384872;56
100000388524388;189
100000388568213;3
100000388702563;293
100000388931523;73
100000389084816;8
100000389788093;166
100000390307213;5
100000390334290;2
100000390357572;377
100000390794412;1
100000390794757;16
100000391121782;97
100000391304808;1
100000391440304;241
100000391821502;85
100000392033359;74
100000392613344;380
100000392781261;551
100000393003101;541
100000393393512;77
100000393549881;38
100000393591633;46
100000393910758;1
100000394006207;93
100000394050008;442
100000394451092;48
100000394742657;598
100000394857461;31
100000394917391;105
100000395081180;194
100000395094712;564
100000395184030;341
100000395382050;3
100000395427338;212
100000395570852;22
100000395724257;804
100000396147574;58
100000396820667;28
100000397021047;59
100000397041227;568
100000397450490;12
100000397460611;186
100000397511186;5
100000397599909;96
100000397752671;84
100000397838502;3
100000397843940;36
100000398208002;137
100000398249186;49
100000398328444;39
100000398367996;3
100000398569097;5
100000398860687;221
100000399081412;135
100000399777377;2
100000399921883;73
100000399970299;320
100000399992461;1
100000400045027;1
100000400104962;15
100000400340421;38
100000400431246;154
100000400631729;19
100000400981133;10
100000401106456;1
100000401252794;1
100000401403878;74
100000401751285;12
100000401847829;1
100000401924447;621
100000402219684;1
100000402258878;59
100000402295332;12
100000402486955;3
100000402876667;68
100000402990918;48
100000403675337;2
100000404013426;4
100000404208965;2
100000404384914;113
100000404424973;208
100000404487371;607
100000404554532;11
100000404752146;270
100000404752472;5
100000405096117;159
100000405217625;342
100000405810800;135
100000406008414;7
100000406056945;9
100000406151234;104
100000406524340;93
100000406553122;2
100000406871662;172
100000406976639;267
100000407021932;5
100000407091811;1
100000407508656;3
100000407583225;48
100000407614096;15
100000407698432;3
100000407900144;155
100000407971443;61
100000408203802;8
100000408654952;23
100000408821878;231
100000408941277;4
100000409070731;118
100000409411668;194
100000409752140;195
100000409796544;36
100000409895487;38
100000410087109;1164
100000410224559;75
100000410254350;99
100000410470652;720
100000410577107;358
100000410578052;359
100000410591978;94
100000410677513;3
100000410703891;193
100000410725494;177
100000411117251;245
100000411162883;2
100000411272112;458
100000411453926;21
100000411555127;5
100000411564229;1
100000411666204;23
100000411710217;64
100000411722023;123
100000411735227;199
100000411752474;192
100000411758254;1
100000411947002;175
100000412017010;41
100000412074470;100
100000412565722;1
100000412581808;121
100000412587405;6
100000412661401;4
100000412921932;934
100000412924392;1
100000412997339;1
100000413000664;5
100000413175528;2
100000413185316;26
100000413275795;195
100000413677366;1531
100000413790036;1087
100000414050186;37
100000414127727;471
100000414504235;4
100000414517335;4
100000414675476;110
100000414696073;2
100000414700214;5
100000414985649;12
100000415038849;36
100000415458644;356
100000415570579;9
100000415651915;134
100000415812627;270
100000415817022;18
100000415980434;7
100000416035961;398
100000416191287;2
100000416229988;408
100000416425800;8
100000416456363;387
100000416558757;4
100000416915227;6
100000416953386;6
100000417332565;125
100000417334283;631
100000417666315;14
100000417708337;111
100000417737071;565
100000417883452;26
100000418007264;40
100000418205445;71
100000418312602;8
100000418376295;1167
100000418404612;52
100000418549533;1
100000418761567;5
100000418875553;66
100000419020016;29
100000419272645;186
100000419404236;22
100000419694583;33
100000419738791;108
100000419800796;213
100000419855454;11
100000419985415;28
100000420137047;285
100000420191219;11
100000420215494;20
100000420505663;200
100000420711756;74
100000420787243;4
100000420798992;6
100000420997305;67
100000421042727;94
100000421232504;8
100000421327734;1301
100000421348557;456
100000421387179;847
100000421444907;5
100000421497029;18
100000421561947;46
100000421623459;2
100000421790917;1590
100000421901303;2
100000422122504;2
100000422226050;122
100000422507190;1056
100000422651746;92
100000422692294;4
100000422809070;11
100000422949064;138
100000422976740;145
100000423172488;712
100000423318927;120
100000423409172;59
100000423586985;97
100000423723580;4
100000423781757;284
100000424121531;2076
100000424227156;116
100000424407781;43
100000424581693;144
100000424728742;38
100000424827545;3
100000424934847;237
100000425343878;84
100000425512768;15
100000425517273;1
100000425772792;173
100000425868848;84
100000426000259;30
100000426096169;62
100000426187265;68
100000426244457;1
100000426542821;400
100000426592756;525
100000427281673;159
100000427374774;1
100000427797296;3
100000427969010;120
100000427975911;598
100000428260609;76
100000428267479;6
100000428274462;2081
100000428937041;17
100000429207937;11
100000429406856;31
100000429461131;98
100000429549758;78
100000429564828;114
100000429684514;27
100000429904145;6
100000429947056;1
100000429947131;98
100000430000685;530
100000430040501;154
100000430322964;1
100000430647649;28
100000430723267;617
100000430835756;48
100000431090655;36
100000431528788;2
100000431545902;187
100000431558025;40
100000431563657;4
100000431605434;178
100000431725281;129
100000431801446;1
100000432091927;608
100000432382022;4
100000432543623;100
100000432545266;14
100000432672987;2
100000432746166;3
100000432746955;3
100000432806464;7
100000433323044;253
100000433350479;179
100000433469280;96
100000433636857;341
100000434050439;24
100000434185786;35
100000434217171;4
100000434276617;52
100000434346419;84
100000434551409;31
100000434607721;159
100000434638180;1
100000434761682;48
100000434973607;238
100000435075504;5
100000435121099;18
100000435247140;4
100000435400882;213
100000435459375;17
100000435516217;54
100000435536104;573
100000435646575;134
100000435764403;11
100000435826409;52
100000435879674;188
100000435986701;1
100000436057262;31
100000436147676;36
100000436193930;45
100000436306368;139
100000436352377;20
100000436354254;13
100000436376281;73
100000436396421;118
100000436483414;124
100000436567308;997
100000436625734;1
100000436695410;142
100000436747625;307
100000436764302;53
100000437003409;41
100000437041765;627
100000437103615;5
100000437375949;115
100000437691557;114
100000437785881;263
100000437810290;53
100000437903008;9
100000438200695;4
100000438478764;36
100000438707425;14
100000438957458;19
100000439074207;215
100000439135134;165
100000439785387;8
100000439793091;600
100000440010504;33
100000440035904;564
100000440195262;95
100000440220512;40
100000440922245;178
100000441032675;555
100000441146080;40
100000441261752;8
100000441297310;96
100000441693446;16
100000441824809;15
100000441984272;50
100000442003424;31
100000442099091;1212
100000442113502;21
100000442250694;253
100000442275038;64
100000442438525;484
100000442628956;1
100000442873122;2
100000443265445;1
100000443314041;278
100000443473329;541
100000443474959;681
100000443485394;131
100000443495313;16
100000444014390;81
100000444385552;430
100000444796889;8
100000445048618;93
100000445050313;213
100000445114121;160
100000445137819;1
100000445197384;46
100000445389552;3
100000445676022;135
100000445740073;250
100000446067321;35
100000446538205;12
100000446615583;153
100000446623447;112
100000446884286;222
100000446948149;294
100000447071674;3
100000447167052;108
100000447208396;21
100000447563403;143
100000447795490;1
100000447879780;546
100000448434465;11
100000448453296;19
100000448595894;2
100000448825664;65
100000448908063;7
100000449173036;17
100000449227797;24
100000449239091;7
100000449262717;303
100000449318865;2
100000449548437;214
100000449628472;62
100000449769615;6
100000449815849;2
100000449955363;32
100000450155957;45
100000450283588;68
100000450987358;41
100000451357846;28
100000451533118;6
100000451610812;61
100000451612560;43
100000451887108;12
100000452163589;895
100000452442618;1
100000452452806;6
100000453218017;3
100000453656560;150
100000454530259;1
100000454742544;1
100000454779067;15
100000454908309;1
100000455052354;175
100000455095351;169
100000455240969;22
100000455360216;3
100000455585677;5
100000455844057;861
100000455992875;27
100000455993899;104
100000456067609;91
100000456253877;554
100000456408774;610
100000456413703;164
100000456677004;1
100000456728394;16
100000456783996;1
100000456789621;16
100000456857680;96
100000456995810;10
100000457110185;2
100000457227879;265
100000457238578;142
100000457282374;99
100000457675861;103
100000457943647;25
100000458055680;3
100000458208761;139
100000458363974;6
100000458773513;236
100000458808410;63
100000458882002;1
100000458966794;1
100000459002162;852
100000459048658;92
100000459140492;174
100000459151202;5
100000459276061;63
100000459296831;2
100000459378213;31
100000459382547;1
100000459609713;107
100000459662327;445
100000459879754;70
100000460125630;1
100000460135279;252
100000460175260;169
100000460456804;49
100000460622046;276
100000460646682;1
100000460698971;517
100000460728231;28
100000460728300;32
100000460755517;45
100000460945542;1066
100000461005933;10
100000461034544;1
100000461064597;1528
100000461294828;17
100000461465869;43
100000461546481;178
100000461758154;1538
100000461790785;119
100000461792176;1
100000461896556;29
100000462108211;112
100000462401401;3
100000462439252;1
100000462506817;318
100000462522984;3
100000462533109;7
100000462761875;288
100000462951425;9
100000463095715;287
100000463252968;541
100000463334096;144
100000463457282;70
100000463784098;1
100000463787078;184
100000463975788;204
100000464264687;216
100000464351876;219
100000464483936;11
100000464550505;393
100000464571818;200
100000464670229;1028
100000464701289;23
100000464800438;2
100000465057211;50
100000465063913;4512
100000465171397;4
100000465478561;69
100000465520513;6
100000465580418;18
100000465620626;1
100000465650395;5
100000466051340;37
100000466057949;99
100000466115314;130
100000466131760;24
100000466323697;2
100000466397977;7
100000466461978;70
100000466539127;6
100000466564333;2
100000466664654;1
100000466758638;40
100000466762307;40
100000466787865;42
100000466852713;1
100000467079085;9
100000467085857;173
100000467274522;3
100000467739920;290
100000467946382;108
100000467951567;181
100000467961549;236
100000467996613;20
100000468031421;110
100000468267437;214
100000468333004;4
100000468340424;11
100000468356548;1206
100000468394017;4
100000468639078;156
100000468794340;322
100000468886446;1
100000468916891;2160
100000469021783;12
100000469355157;2314
100000469356508;136
100000469551409;150
100000469568497;46
100000469759669;4
100000470231804;61
100000470493504;16
100000470716480;5
100000470794075;93
100000470823727;23
100000470877258;73
100000470941981;41
100000470994443;181
100000471156687;15
100000471176636;522
100000471272949;119
100000471313068;1
100000471354269;511
100000471470441;4
100000471608944;1
100000471713467;3
100000471775886;18
100000471935312;41
100000472077447;625
100000472091037;77
100000472251999;92
100000472281449;85
100000472382936;1
100000472462760;49
100000472851947;196
100000473056238;27
100000473083013;386
100000473353290;16
100000473560195;241
100000473583021;166
100000473898466;2
100000473990485;22
100000474022569;9
100000474043329;47
100000474049187;90
100000474202489;181
100000474405630;4
100000474518901;122
100000474635174;26
100000474650329;47
100000474881047;80
100000474961328;5
100000474995150;308
100000475076749;28
100000475397615;56
100000475467260;104
100000475867967;156
100000476081982;72
100000476152857;1
100000476161161;57
100000476443413;821
100000476455826;280
100000476604608;20
100000476705040;81
100000476726763;53
100000476822936;9
100000476986745;1
100000477033410;18
100000477196396;18
100000477243044;4
100000477434212;2
100000477601474;4
100000477731846;65
100000477800060;87
100000477911440;119
100000478030136;648
100000478266143;5
100000478311871;118
100000478424372;33
100000478616698;84
100000478645899;61
100000478702058;77
100000478733443;234
100000478734825;7
100000478822830;108
100000479359362;2
100000479470253;319
100000479688996;18
100000479764273;902
100000479815006;89
100000479951078;23
100000480237188;238
100000480254202;207
100000480263993;285
100000480313447;2
100000480327239;430
100000480344314;256
100000480411126;11
100000480523041;3
100000480558541;3
100000480613282;135
100000480656679;3
100000480709431;11
100000481005513;73
100000481030804;1
100000481306675;1
100000481388943;1373
100000481566341;488
100000481999265;6
100000482011406;3
100000482042451;45
100000482100393;128
100000482110668;112
100000482153258;23
100000482214259;3
100000482314989;1
100000482397069;78
100000482407222;44
100000482494521;7
100000482514531;19
100000482706559;390
100000482713239;239
100000482743671;799
100000482961316;743
100000483032956;7
100000483060057;4
100000483165299;494
100000483175261;86
100000483215155;44
100000483244720;336
100000483259642;1
100000483262600;80
100000483309449;126
100000483354655;35
100000483420405;31
100000483426765;13
100000483435489;2
100000483442008;30
100000483489014;287
100000483651813;55
100000483672034;3
100000483817700;2
100000483975378;85
100000484039946;1
100000484090255;58
100000484171193;117
100000484186643;26
100000484224364;5
100000484303172;69
100000484421991;14
100000484586292;188
100000484870724;3
100000484969674;155
100000485015050;88
100000485203122;1
100000485366999;140
100000485396710;223
100000485489079;210
100000485596965;1506
100000485749592;67
100000485756853;5
100000485891709;65
100000485907876;153
100000486099332;3
100000486102266;109
100000486349451;2
100000486421293;39
100000486486526;361
100000486664955;5
100000486703348;24
100000486735734;84
100000486772180;442
100000486921015;49
100000487000399;196
100000487127939;74
100000487211539;179
100000487331373;2
100000487479055;2
100000487542268;12
100000487544184;39
100000487591469;455
100000487654704;12
100000487687983;37
100000487794588;306
100000488315336;2
100000488390006;350
100000488520853;16
100000488526642;5
100000488540522;18
100000488596032;233
100000488846978;440
100000489074333;8
100000489224241;73
100000489249447;80
100000489268711;9
100000489428668;2
100000489488637;17
100000489712831;1048
100000489999583;1
100000490037883;5
100000490050400;426
100000490123232;213
100000490143075;12
100000490179002;417
100000490361150;1691
100000490367846;894
100000490488555;3
100000490565908;6
100000490911928;1
100000490956121;239
100000491234336;28
100000491348536;1
100000491620044;25
100000491634276;119
100000491810469;1
100000491952998;3
100000491989266;1226
100000492095810;24
100000492099532;173
100000492114475;452
100000492214201;23
100000492575324;1
100000492672815;2
100000492702878;191
100000492846394;166
100000492883108;8
100000492925998;523
100000493039638;51
100000493142920;706
100000493368528;44
100000493749419;63
100000493757554;66
100000493787877;99
100000494204295;164
100000494270557;36
100000494697233;6
100000494860222;752
100000494880024;399
100000495027461;358
100000495144547;1
100000495182301;6
100000495288090;4
100000495391638;279
100000495610497;167
100000495718632;4
100000496174728;23
100000496185324;231
100000496232639;70
100000496290571;5
100000496320438;27
100000496564464;142
100000496565540;982
100000496643327;1
100000496996785;4
100000497058440;188
100000497063413;1
100000497981619;115
100000497997137;174
100000498081696;291
100000498082983;335
100000498218006;73
100000498258127;4
100000498387504;5
100000498572872;60
100000498761614;49
100000498762876;1
100000498765411;1
100000498781857;393
100000498797548;119
100000499004815;32
100000499148021;1
100000499168264;4
100000499430046;29
100000499892376;1
100000499939454;2
100000499974004;128
100000500014610;193
100000500173673;4
100000500217312;103
100000500300397;76
100000500516151;100
100000500526212;1027
100000500581671;402
100000500585282;20
100000500719485;1
100000500845631;4
100000500972674;238
100000501006579;50
100000501017089;86
100000501048842;22
100000501088541;41
100000501090452;126
100000501301427;45
100000502021190;1
100000502062977;1
100000502131969;5
100000502137116;1
100000502200221;36
100000502241612;27
100000502281855;95
100000502546854;272
100000502721954;214
100000502791912;3
100000503088736;59
100000503221939;234
100000503321461;78
100000503411497;205
100000503457252;204
100000503481844;1
100000503495314;23
100000503625746;284
100000503732060;1
100000503744314;3
100000503761282;1
100000503776835;246
100000503788887;7
100000503840023;4
100000503871944;509
100000504199960;193
100000504261230;24
100000504383309;107
100000504614675;3
100000504619543;24
100000504664028;18
100000504868954;3
100000504925366;477
100000504943126;6
100000505274222;442
100000505359446;51
100000505403031;4
100000505495876;60
100000505523025;216
100000505638356;70
100000505700366;347
100000505864420;166
100000505865134;1
100000506170338;34
100000506201429;391
100000506450472;474
100000506474481;3
100000506655300;283
100000506899326;7
100000506990741;5
100000507069423;118
100000507138361;190
100000507183015;16
100000507243022;204
100000507288279;187
100000507452748;440
100000507845008;1
100000507903906;22
100000507927963;89
100000508131385;88
100000508364554;45
100000508880827;2
100000509101381;1
100000509198276;58
100000509322951;39
100000509365726;91
100000509383535;6
100000509436378;13
100000509440281;5
100000509452756;1
100000509464728;1
100000509508073;8
100000509592918;531
100000509678495;174
100000509815796;128
100000509890706;311
100000510144925;3
100000510189556;6
100000510199416;3
100000510323898;43
100000510502887;282
100000510513167;30
100000510530309;4
100000510788081;6
100000510842388;5
100000510955888;1
100000511080641;64
100000511167377;3
100000511365168;2
100000511392170;22
100000511410560;82
100000511449016;3
100000511470586;731
100000511820611;156
100000511835139;85
100000511851856;116
100000511880364;174
100000512146900;153
100000512165052;403
100000512365796;11
100000512670040;1
100000512890151;130
100000512897053;102
100000512903134;1
100000513092879;231
100000513136631;712
100000513485246;1
100000513531759;261
100000513593134;144
100000513642908;3
100000513665346;4
100000513670373;112
100000513916380;3
100000513947299;156
100000514670991;191
100000514738438;83
100000514882607;137
100000515113145;23
100000515163073;1
100000515317644;172
100000515551651;2
100000515750447;395
100000516154231;377
100000516308855;160
100000516364182;28
100000516414407;35
100000516554217;239
100000516669461;1
100000516894223;399
100000516908561;81
100000517015822;4
100000517027336;208
100000517130835;22
100000517291938;57
100000517348233;5
100000517412794;67
100000517502617;216
100000517523938;4
100000517531682;49
100000517579125;3
100000517682774;1
100000517686398;7
100000517711593;7
100000517726775;86
100000517750263;135
100000517784132;587
100000517835122;1
100000517836148;362
100000517928563;7
100000517989838;156
100000518208934;17
100000518227831;384
100000518617104;662
100000518724177;148
100000519103065;2981
100000519446218;31
100000519492728;171
100000519795384;46
100000519806803;27
100000520009520;85
100000520136987;463
100000520531380;303
100000520712355;457
100000520902195;77
100000520942508;93
100000520972433;44
100000520986990;58
100000521290759;2
100000521350476;38
100000521352540;5
100000521356538;194
100000521375341;55
100000521600679;128
100000521647552;69
100000521650480;1
100000521701449;6
100000521771662;7
100000521834613;1231
100000522227924;100
100000522228212;193
100000522246892;185
100000522261617;173
100000522282813;10
100000522480851;878
100000522702605;155
100000523023811;194
100000523096032;95
100000523144099;18
100000523155062;4
100000523195627;139
100000523383800;45
100000523388461;5
100000523441411;1
100000523443616;1
100000523483468;140
100000523489309;96
100000523516877;326
100000523865520;23
100000523872084;4
100000523925060;248
100000523939474;374
100000523947852;516
100000524110502;43
100000524463863;3
100000524525285;2
100000524551006;558
100000524683906;15
100000524780352;460
100000524851072;262
100000524905404;19
100000525013049;68
100000525072708;709
100000525276314;1
100000525280992;1881
100000525571633;236
100000525878503;1
100000525933104;18
100000526086030;54
100000526150520;23
100000526179905;16
100000526182946;3
100000526201453;424
100000526239104;1
100000526273056;98
100000526275262;7
100000526466954;8
100000526693443;3
100000527067960;92
100000527095542;239
100000527172801;82
100000527242670;14
100000527642078;241
100000527673031;44
100000527884945;24
100000528051903;108
100000528589451;197
100000528766471;11
100000528945015;19
100000529106183;189
100000529128322;167
100000529137344;638
100000529158297;175
100000529267951;255
100000529334506;5
100000529447307;151
100000529501450;130
100000529573661;2
100000529586874;314
100000529759558;1739
100000529772858;63
100000529778575;6
100000529851541;443
100000529872810;66
100000529988881;189
100000530102696;144
100000530397994;73
100000530435478;240
100000530547147;20
100000530680143;1
100000530755344;1595
100000530977641;78
100000531173976;2
100000531201915;105
100000531289908;148
100000531505150;1
100000531593854;35
100000531608903;320
100000531692810;22
100000531730563;6
100000531819914;3
100000531971740;53
100000532066979;206
100000532075748;13
100000532122070;131
100000532362096;1
100000532391165;150
100000532432705;616
100000532475361;148
100000532988395;712
100000532992909;1
100000533213888;1
100000533223908;4
100000533282798;964
100000533563736;1
100000533606437;1204
100000533630048;319
100000533744432;32
100000533873919;64
100000534368842;5
100000534436838;12
100000534442571;285
100000534458844;5
100000534647578;34
100000534821178;127
100000534932256;365
100000534991976;1
100000535138901;72
100000535342165;35
100000535388416;1500
100000535494521;59
100000535628230;4
100000535764225;424
100000535780976;1
100000535951568;7
100000535985275;28
100000536080119;3
100000536206602;276
100000536564867;3
100000536671097;181
100000536890080;1
100000537007629;30
100000537101991;341
100000537196507;238
100000537338446;550
100000537663793;481
100000537679844;124
100000537911000;1
100000538025155;934
100000538059447;2
100000538062892;46
100000538115259;2
100000538185256;1
100000538191751;136
100000538220749;8
100000538548378;33
100000538569639;141
100000538609773;169
100000538806885;126
100000538851402;107
100000538879149;2
100000538891651;177
100000538891722;411
100000538998159;41
100000539493447;173
100000539644215;6
100000539711342;4
100000540191980;86
100000540533890;18
100000540611856;1
100000541028239;192
100000541062901;3
100000541110889;136
100000541112444;69
100000541188272;158
100000541351340;76
100000541661362;108
100000541725346;1
100000542105320;58
100000542132718;108
100000542162458;191
100000542264865;2
100000542331990;5
100000542407069;233
100000542416492;314
100000542510338;51
100000542593709;18
100000542635536;19
100000542726654;80
100000543035870;1
100000543045252;312
100000543071308;37
100000543091050;82
100000543387615;70
100000543638221;9
100000543673605;305
100000543981118;33
100000544193927;151
100000544225323;393
100000544249665;261
100000544445333;28
100000544968108;72
100000545142617;10
100000545173564;114
100000545293351;11
100000545431464;5
100000545455771;3
100000545486849;248
100000545505387;37
100000545530911;5
100000545555358;321
100000545561088;3
100000545678616;8
100000545793650;1
100000545918323;71
100000546017276;39
100000546196079;160
100000546238990;83
100000546248048;26
100000546476366;150
100000546561933;1
100000546666839;487
100000546711121;1
100000546718240;20
100000546811324;60
100000547060391;259
100000547121880;407
100000547348027;1823
100000547459687;196
100000547582216;143
100000547633970;48
100000548093741;80
100000548112883;1
100000548186783;5
100000548416288;1
100000548596616;672
100000548601733;31
100000548662412;48
100000548862074;23
100000548864596;5
100000548892955;6
100000548988372;171
100000549002482;1
100000549018069;75
100000549095038;39
100000549192377;300
100000549215275;20
100000549302585;202
100000549431564;155
100000549612594;13
100000549790331;1
100000549816866;1
100000549844417;16
100000550137500;24
100000550189076;78
100000550284874;1
100000550391259;48
100000550440096;1
100000550441111;13
100000550454807;14
100000550480964;166
100000550496654;2
100000550639323;91
100000550952161;6
100000551205731;352
100000551232169;5
100000551246822;1243
100000551467071;3
100000551548977;24
100000551667835;138
100000551907305;180
100000552002285;138
100000552035295;4
100000552140974;137
100000552200700;1
100000552251530;116
100000552411414;181
100000552447850;121
100000552518353;81
100000552623854;1
100000552734576;1
100000552918841;3
100000553133092;84
100000553397528;1274
100000553575111;382
100000553778395;9
100000553828281;1
100000553937886;33
100000554033918;256
100000554041767;53
100000554352514;75
100000554373704;152
100000554497153;201
100000554542719;1
100000554582595;100
100000554657639;2
100000554690432;184
100000554696593;608
100000554712058;11
100000554732358;25
100000554752304;4
100000555664073;147
100000555728326;79
100000555811493;4
100000555894111;26
100000555997323;53
100000556002295;461
100000556138303;57
100000556276855;58
100000556306811;453
100000556361330;12
100000556486931;189
100000556492648;9
100000556517806;1
100000556522357;7
100000556714918;1
100000556775484;4
100000557063695;6
100000557108530;342
100000557172690;63
100000557174536;172
100000557193918;29
100000557293096;6
100000557387702;52
100000557802806;229
100000557886228;8
100000557942623;64
100000557951096;125
100000558008836;48
100000558072802;12
100000558502669;72
100000558812173;29
100000559130978;3
100000559273862;2
100000559417090;1404
100000559431055;5
100000559510487;9
100000559608640;27
100000559768034;60
100000559801552;38
100000559832717;4
100000559895548;1
100000559916582;269
100000559985440;63
100000560005483;197
100000560171166;71
100000560472013;38
100000560648628;1
100000560663841;120
100000560881361;52
100000561318367;59
100000561559793;74
100000561564027;1
100000561784959;4
100000561978646;148
100000562220991;76
100000562580822;5
100000562735243;247
100000562766245;9
100000562782982;3
100000562811042;182
100000562851400;20
100000562973854;611
100000563030599;6
100000563049563;149
100000563179649;72
100000563315473;20
100000563358027;127
100000563372150;2
100000563467959;3
100000563880056;50
100000563958202;1
100000563963856;227
100000564062623;59
100000564070220;9
100000564095581;11
100000564394890;1
100000564459162;7
100000564476988;1
100000564496452;483
100000564564134;163
100000564667028;1
100000564877603;1
100000564880049;202
100000564959110;11
100000565073763;12
100000565511120;44
100000565564719;34
100000565581870;1
100000565777619;103
100000565892645;17
100000566205002;53
100000566764674;62
100000567254581;81
100000567286802;8
100000567476330;165
100000567613816;128
100000567643699;90
100000567675189;69
100000567675364;70
100000567748667;195
100000567790376;296
100000568062104;8
100000568224216;152
100000568306574;1
100000568647558;443
100000568695495;11
100000568720247;42
100000568758102;8
100000568986882;22
100000568988361;26
100000569086668;8
100000569659836;210
100000569766668;10
100000569791370;7
100000570018334;1
100000570115904;29
100000570352207;481
100000570357302;7
100000570378385;578
100000570379686;11
100000570532381;175
100000570798282;94
100000570913030;82
100000570943899;2
100000570983954;294
100000571149511;18
100000571162501;436
100000571470383;6
100000571644120;124
100000571762116;31
100000571862314;59
100000572093470;28
100000572242017;328
100000572246300;16
100000572311452;32
100000572344847;13
100000572414439;134
100000572422778;937
100000572497951;2
100000572640024;158
100000572898179;47
100000573136315;70
100000573146511;84
100000573224055;193
100000573721942;7
100000573781790;124
100000573820756;3
100000573969030;305
100000574061285;172
100000574083729;19
100000574116307;19
100000574377357;61
100000574388465;123
100000574410879;10
100000574456277;420
100000574510538;104
100000574527393;65
100000574670366;4
100000574917935;262
100000574991961;1
100000575092615;59
100000575200060;194
100000575407427;103
100000575502421;135
100000575533882;179
100000575754924;15
100000575930392;9
100000576140731;11
100000576224278;9
100000576231997;10
100000576474358;1
100000576581916;1
100000576585053;1
100000576638197;102
100000576728367;69
100000577244139;1
100000577298256;151
100000577783367;96
100000577883507;2
100000578057162;115
100000578246711;200
100000578267773;287
100000578362222;104
100000578389905;98
100000578534534;318
100000578591796;133
100000578702193;40
100000578978466;205
100000578992708;198
100000579132797;65
100000579190337;7
100000579338279;124
100000579345970;113
100000579877749;61
100000580106725;73
100000580142091;168
100000580183727;27
100000580252629;158
100000580398166;99
100000580496549;1
100000580524965;92
100000580552238;3
100000580623199;107
100000580768777;792
100000580846331;67
100000580870384;4
100000580882889;6
100000581120004;47
100000581152064;11
100000581260923;86
100000581502774;282
100000581539711;40
100000581782400;11
100000581790060;258
100000581868693;290
100000582038110;25
100000582132583;4
100000582233409;93
100000582243734;306
100000582504565;14
100000582595015;1
100000582991124;143
100000583132481;78
100000583186070;114
100000583209172;37
100000583262899;10
100000583314235;28
100000583397828;67
100000583436349;59
100000583562142;1
100000583803831;15
100000584031904;209
100000584102264;509
100000584212512;1
100000584294307;125
100000584358111;10
100000584394461;60
100000584450027;25
100000584452294;2
100000584472609;120
100000584643490;1
100000584863939;7
100000584954261;66
100000585070616;56
100000585086075;2
100000585133937;4
100000585291877;38
100000585515043;114
100000585562314;5
100000585710393;97
100000585859112;410
100000585904954;86
100000585919144;127
100000585933959;6
100000585977876;1
100000586060374;155
100000586147685;227
100000586538485;317
100000586553146;189
100000586941963;203
100000586995896;78
100000587281948;62
100000587292775;15
100000587366561;19
100000587490320;25
100000587544291;272
100000587595283;86
100000587780481;7
100000587904586;4
100000588060844;10
100000588248165;162
100000588290255;2
100000588323958;2
100000588356200;11
100000588575682;25
100000588746665;34
100000588781425;98
100000588918043;24
100000588924261;2
100000589142309;94
100000589316484;7
100000589332374;714
100000589387906;1
100000589402078;9
100000589478140;78
100000589656193;232
100000589767059;475
100000589780518;36
100000590137235;271
100000590188432;26
100000590415667;127
100000590419443;7
100000590650447;21
100000590904723;2
100000591006328;3
100000591127987;184
100000591412643;8
100000591451725;102
100000591571886;73
100000591638334;11
100000591817070;271
100000591871119;36
100000592065570;2
100000592150842;162
100000592282984;77
100000592300084;66
100000592337753;1
100000592584291;703
100000592640007;211
100000592714627;43
100000592743014;4
100000592790122;47
100000592898250;138
100000592916661;9
100000592937302;202
100000592991458;14
100000593021789;95
100000593108202;83
100000593258170;2
100000593294846;87
100000593364592;684
100000593534252;268
100000593888760;4
100000593947875;123
100000594334120;5
100000594621978;4
100000594655027;423
100000594824690;1
100000594870061;412
100000595397702;105
100000595415825;333
100000595424323;41
100000595458115;7
100000595532106;14
100000595682219;186
100000595872460;1
100000595964500;50
100000595965228;292
100000596368739;207
100000596461733;267
100000596496929;86
100000596518065;329
100000596591198;97
100000596668592;8
100000596694292;226
100000596785159;34
