"fid";"count"
100000575503274;1640
100000575754924;231
100000576231997;501
100000576581916;2009
100000579301320;791
100000579345970;539
100000580252629;179
100000580496549;574
100000580754251;338
100000580870384;31
100000581782400;128
100000581790060;190
100000582038110;309
100000582233409;497
100000583314235;60
100000583436349;597
100000583863963;133
100000584713368;573
100000585070616;165
100000585977876;917
100000586060374;1103
100000587464667;287
100000587780481;526
100000588024966;314
100000588183018;214
100000588323958;1261
100000588924261;872
100000589076846;426
100000589316484;182
100000589332374;151
100000589387906;924
100000589591883;320
100000590188432;1686
100000590650447;209
100000590904723;3657
100000591006328;825
100000591412643;167
100000592240679;191
100000592337753;59
100000592584291;643
100000592937399;122
100000594334120;380
100000595397702;461
100000595415825;290
100000597288136;713
100000600206571;590
100000601162870;148
100000601532917;230
100000601586076;403
100000601704724;445
100000601725957;143
100000602823665;346
100000603426017;264
100000603480146;69
100000605997992;647
100000607030183;754
100000607254112;360
100000607890530;752
100000608352140;247
100000609031437;246
100000609163824;367
100000609367478;2139
100000610023496;410
100000610177001;121
100000610884005;840
100000611488819;1078
100000613463462;145
100000613518683;511
100000613989875;282
100000614681773;1527
100000614933318;85
100000614995353;94
100000615412843;119
100000616035114;419
100000618885283;558
100000619355249;159
100000620771479;53
100000620847172;485
100000621217560;717
100000621552488;574
100000621572536;341
100000621762626;39
100000622753903;155
100000623147438;290
100000623234858;343
100000623321305;488
100000623935760;234
100000624336064;382
100000624582130;360
100000624787598;220
100000625063572;755
100000625152270;114
100000625335486;183
100000625947719;789
100000626195992;414
100000626755582;2904
100000627287727;592
100000627974015;224
100000628360093;291
100000628620334;270
100000629074971;826
100000629134446;388
100000629353715;296
100000629985532;448
100000630153903;97
100000631505121;197
100000632435544;132
100000632732563;355
100000633997868;1359
100000634718389;122
100000635014643;2063
100000635312717;376
100000635520194;319
100000635775511;131
100000636508687;156
100000636852622;63
100000637891552;183
100000638030702;116
100000638130622;65
100000638217160;319
100000639033756;140
100000639463810;377
100000639588287;282
100000639822444;483
100000640291335;398
100000641490308;3911
100000641494698;152
100000641776588;89
100000642215875;1104
100000642707985;350
100000643471442;202
100000644370273;400
100000644411656;312
100000645366569;118
100000647443776;607
100000649575071;1311
100000650245465;163
100000650545510;263
100000650728845;64
100000651581043;211
100000651717243;268
100000655377794;72
100000655577664;210
100000656491476;572
100000656965309;887
100000658446222;486
100000659873219;265
100000660806868;1321
100000660947289;85
100000661281397;299
100000661621492;241
100000661654976;283
100000662165075;588
100000663722071;70
100000663828640;309
100000666170338;668
100000666251196;166
100000666452660;783
100000668044972;120
100000668221587;700
100000668448484;296
100000668884571;468
100000669037264;454
100000670222653;64
100000670422397;375
100000671184000;1480
100000672044016;147
100000672438662;24
100000673614503;367
100000673682538;769
100000673898059;599
100000673944238;276
100000674026457;247
100000675752340;350
100000676538118;561
100000677035973;870
100000677343149;357
100000678554114;406
100000679957359;16
100000680600836;212
100000681625891;163
100000682463689;335
100000683044894;144
100000684083393;368
100000685234499;272
100000685948209;131
100000686573602;300
100000687054632;322
100000687307521;1153
100000687369464;83
100000687460489;116
100000689162344;276
100000691419691;278
100000691463761;2117
100000692441684;521
100000692573832;421
100000692832725;180
100000692970614;439
100000693011788;400
100000694016594;243
100000694112269;155
100000694185254;327
100000694720092;540
100000694741134;157
100000695346208;287
100000695367545;73
100000695591744;601
100000695715124;275
100000697281303;108
100000697826195;152
100000698184034;233
100000698779417;153
100000698799258;602
100000699679349;353
100000700475119;342
100000701352777;256
100000701658624;937
100000701674790;1313
100000702647391;256
100000706672662;208
100000706701112;725
100000706907246;179
100000706947232;582
100000707432374;278
100000707458722;393
100000707943398;460
100000708274726;1139
100000709359776;292
100000710455053;74
100000711042892;341
100000711774859;239
100000711832650;61
100000712386292;569
100000714609727;51
100000717226116;642
100000717541906;509
100000717740014;120
100000720126830;475
100000723798591;510
100000724288262;456
100000726105502;172
100000726531904;116
100000726651612;127
100000727746245;150
100000728796304;171
100000729063215;476
100000729376046;134
100000729388165;496
100000730449482;1089
100000731756505;353
100000732156522;489
100000732993874;79
100000733090696;82
100000733340731;171
100000733408978;439
100000734001136;632
100000734564164;125
100000734665666;149
100000735043110;132
100000735273681;458
100000735493275;199
100000735592793;141
100000737198423;296
100000737600468;61
100000737946165;131
100000738213812;462
100000738325746;175
100000738723936;469
100000739131632;1
100000739456053;121
100000739871885;507
100000742069492;225
100000743073918;331
100000743513823;309
100000744979056;526
100000745761719;366
100000746007003;1455
100000747394634;405
100000748585090;221
100000751442646;469
100000755812327;113
100000757397737;129
100000758105004;95
100000758472621;1806
100000758641345;1361
100000761253971;4564
100000762598961;945
100000762991858;291
100000764645446;138
100000765228397;1466
100000766956232;149
100000767001658;130
100000767222281;238
100000767583228;430
100000767825991;129
100000768972240;661
100000769270686;1784
100000773761795;232
100000775446572;1307
100000779091851;458
100000780101216;124
100000782162061;151
100000783002846;552
100000787110035;1134
100000787146198;1836
100000787346674;253
100000788656793;320
100000789085181;154
100000790417860;256
100000790634686;4251
100000791229976;398
100000791595838;313
100000792298947;68
100000792669259;340
100000793191409;315
100000793602793;74
100000793615714;83
100000797743857;671
100000799635557;169
100000800510159;186
100000800725217;50
100000803157120;548
100000805560788;235
100000806258555;219
100000806929404;310
100000808488417;149
100000809051203;116
100000809864452;244
100000810967976;153
100000811181421;965
100000812441144;183
100000815684342;146
100000817458370;910
100000817741994;858
100000818192971;389
100000818988719;656
100000820928137;398
100000821730106;537
100000823153225;477
100000823269311;369
100000824784346;168
100000824835344;134
100000825306508;98
100000825502618;25
100000827581133;82
100000828822424;1937
100000829824027;326
100000830122761;324
100000830122782;671
100000830464135;137
100000830593068;213
100000830707767;116
100000831125441;434
100000832631556;178
100000833307057;135
100000834161553;103
100000834505773;491
100000834946088;2271
100000836377313;168
100000836482715;170
100000836737296;140
100000836766238;1210
100000837271860;770
100000838579788;148
100000838685288;449
100000841288622;115
100000841706664;173
100000841787497;533
100000842373454;129
100000842444062;1447
100000842475745;386
100000843353237;357
100000845331204;257
100000846759251;71
100000846777528;275
100000847363516;377
100000847834814;359
100000848551712;140
100000849080125;386
100000849177545;351
100000849468259;71
100000851198314;326
100000851361059;105
100000852673748;302
100000853256105;269
100000853323973;494
100000854635992;325
100000856335784;366
100000857655540;533
100000857667609;2858
100000858957139;2072
100000859322600;569
100000860315134;354
100000860388416;1671
100000860655837;613
100000860770830;97
100000861036986;942
100000861285101;228
100000862709100;99
100000863071874;94
100000865666219;163
100000866432361;88
100000866651493;386
100000866833218;635
100000867567707;146
100000868245786;1343
100000870163777;469
100000870383978;561
100000870482958;74
100000871660040;124
100000873941650;192
100000874031478;135
100000874401107;275
100000876532043;305
100000876749034;168
100000877686661;666
100000878133643;514
100000878363537;361
100000878384596;623
100000879166113;208
100000880277214;382
100000880592277;126
100000881992427;599
100000882587712;1379
100000882787013;595
100000883628266;102
100000883665676;86
100000883971366;311
100000884591746;123
100000884653959;295
100000885634199;360
100000886010177;168
100000886424294;84
100000886549793;229
100000886953599;913
100000886967362;258
100000887126315;410
100000887395609;526
100000887401432;2475
100000888227134;167
100000889635351;904
100000889854572;839
100000890320689;558
100000891157942;142
100000891182118;299
100000891211328;606
100000891249933;652
100000891494696;126
100000892725135;133
100000892731433;688
100000893818389;76
100000894054493;1389
100000894129928;467
100000896094374;197
100000896252990;72
100000896764092;283
100000897541423;478
100000897919727;173
100000898254401;76
100000898324925;1005
100000899173132;329
100000900333989;438
100000901288954;124
100000904252106;16
100000906435020;410
100000907033443;220
100000907077843;1824
100000907236539;47
100000907741298;441
100000908456439;1750
100000909137085;2055
100000909272067;156
100000909381347;195
100000910400008;780
100000911625961;238
100000911807293;250
100000911866825;41
100000912130491;126
100000912968010;61
100000913386048;714
100000914193343;299
100000915663512;272
100000915767388;138
100000915949213;455
100000916056186;101
100000916551916;791
100000917266934;1053
100000917854073;60
100000918963880;722
100000919215129;169
100000920346138;210
100000920348252;299
100000921402901;28
100000921608023;293
100000922210801;718
100000922605243;564
100000922868713;2026
100000923140032;238
100000923539060;985
100000923569366;1759
100000924341336;1089
100000924370526;289
100000924474377;332
100000927255327;386
100000928656619;213
100000928748669;680
100000929396151;178
100000929454634;500
100000929719568;103
100000929931977;295
100000930873004;304
100000931029924;236
100000931873895;519
100000933947436;243
100000935792311;66
100000936604774;197
100000937236752;95
100000938556950;4
100000939438005;252
100000939555882;292
100000942423002;331
100000944157097;531
100000944467919;148
100000946781085;152
100000947260961;644
100000948191020;402
100000949720537;59
100000951450507;242
100000951593828;488
100000951714295;470
100000952806095;179
100000952854785;213
100000952938327;348
100000953310381;433
100000953605789;553
100000953855260;379
100000953925617;152
100000955922735;808
100000956378450;146
100000956887049;89
100000957095452;332
100000958014079;147
100000958505724;208
100000959383283;117
100000959865556;694
100000960033563;348
100000961646523;54
100000964195041;666
100000964785020;513
100000965656124;231
100000966913850;370
100000967044340;27
100000967235525;771
100000967939575;473
100000968216577;207
100000968538385;509
100000969272902;442
100000969496241;168
100000970535791;337
100000970730534;323
100000970989179;634
100000971768384;571
100000971816674;705
100000972564455;252
100000973382858;470
100000974885045;764
100000975193729;286
100000976526424;1238
100000976660072;366
100000976941422;358
100000977020413;296
100000978596256;374
100000979196404;482
100000980763121;149
100000980869482;179
100000981453737;261
100000982372154;598
100000983312932;140
100000983470529;515
100000984004739;265
100000985041641;550
100000986077667;473
100000986095724;354
100000987360518;531
100000988084777;208
100000988575032;221
100000989053574;130
100000992564937;169
100000993117610;280
100000993240463;196
100000993335059;84
100000993942444;108
100000994935723;197
100000997144998;690
100000999340950;369
100001000062545;620
100001000307964;127
100001001844252;241
100001002108515;71
100001002290194;240
100001002803236;1889
100001002923531;120
100001003939592;307
100001004134605;125
100001004852754;249
100001004924972;118
100001005975914;341
100001006470749;477
100001006983708;142
100001007412914;319
100001008255379;613
100001010943341;125
100001012641241;237
100001013123622;324
100001013720694;285
100001014550570;412
100001015313388;318
100001015325474;499
100001017522432;92
100001017570755;949
100001017891834;2474
100001017970651;178
100001018542376;113
100001019106681;688
100001019448355;169
100001020634598;348
100001021230880;118
100001021295973;779
100001022143064;104
100001023613384;320
100001023618876;82
100001023648785;101
100001023952925;299
100001025798047;289
100001025812294;446
100001026719194;952
100001026859386;331
100001028777105;684
100001029265858;83
100001030687002;525
100001032095661;184
100001032822477;196
100001033512906;194
100001035274979;226
100001035914254;502
100001036412499;257
100001036715131;138
100001038121100;199
100001038211033;796
100001039011928;250
100001039569182;507
100001040246195;67
100001040456798;124
100001040462286;214
100001041066858;399
100001041976318;1037
100001043869769;242
100001044254869;237
100001044602773;92
100001044694494;128
100001044746090;204
100001044993055;216
100001045582613;205
100001046016938;55
100001047871541;441
100001048343598;675
100001049184028;301
100001049560600;184
100001049851712;519
100001050339663;160
100001050587155;221
100001053625474;404
100001053665592;786
100001055886584;2
100001056309294;693
100001056540265;171
100001056703485;201
100001056746608;448
100001057132126;4307
100001058139158;74
100001059272628;419
100001060969517;373
100001061022680;1146
100001064490672;435
100001065827021;109
100001065875136;706
100001066833362;148
100001067539079;1157
100001068629162;13
100001068665473;764
100001068742740;800
100001069413704;297
100001070516386;224
100001070627732;71
100001071656323;478
100001072699837;130
100001073208887;176
100001073521390;644
100001073571935;190
100001073746134;69
100001074445236;350
100001074478692;230
100001075395039;823
100001077168002;552
100001077227173;189
100001077315067;407
100001078410791;147
100001079486793;129
100001080279631;1489
100001080486686;138
100001080541472;193
100001081059524;390
100001082717100;121
100001085213624;919
100001086505876;182
100001088836237;465
100001092909617;1167
100001093313318;260
100001093708235;985
100001094675720;76
100001094994263;368
100001095143938;3773
100001095697478;2384
100001096467811;362
100001098015199;1212
100001098161801;1103
100001098385869;810
100001098507924;415
100001099528697;1611
100001101940373;105
100001102372775;98
100001103019931;142
100001103295068;245
100001103427068;250
100001103996180;2249
100001104439195;138
100001106539388;501
100001108487069;209
100001110288378;135
100001110675839;275
100001111041035;611
100001111275738;134
100001111606021;260
100001112141180;279
100001112475507;86
100001113786935;326
100001114797384;517
100001116019283;73
100001116082323;378
100001116717171;159
100001117148479;697
100001117560356;157
100001119062821;44
100001120754034;159
100001120775330;316
100001121259828;376
100001121890460;253
100001122468195;292
100001123714410;209
100001124460702;320
100001124551863;134
100001124554781;649
100001124766190;326
100001124915051;357
100001125812444;677
100001127165065;103
100001129127596;73
100001131304683;337
100001132882052;321
100001134699390;123
100001136501163;134
100001137634912;460
100001137849225;1469
100001139816614;283
100001140709847;276
100001141016486;928
100001143451000;137
100001143547198;477
100001145401988;163
100001146342779;154
100001146854601;607
100001146982287;231
100001147515585;47
100001148049266;48
100001148387676;319
100001149068874;289
100001149690361;560
100001151148756;115
100001151297552;342
100001152334273;834
100001153245021;261
100001156466206;134
100001157272924;167
100001158231665;719
100001160221795;435
100001162134971;1911
100001162896622;1241
100001163067124;758
100001163318560;339
100001167121111;232
100001167224485;193
100001167746338;531
100001167751682;427
100001168894911;241
100001169318982;274
100001170143685;505
100001171306327;134
100001173441213;93
100001173843429;197
100001175035515;1490
100001175227067;405
100001178700925;23
100001180740553;446
100001180949113;75
100001181756142;247
100001182459839;1229
100001183659282;681
100001184271830;260
100001184882195;268
100001186629735;229
100001189534312;356
100001190217819;99
100001191104782;202
100001191290160;255
100001191558422;370
100001191855354;257
100001192625405;478
100001195461359;158
100001198616877;678
100001201252817;400
100001201683277;220
100001203139626;207
100001203390941;588
100001204044210;1102
100001205088337;88
100001205734473;221
100001206111734;310
100001206152310;273
100001206286536;133
100001207719992;376
100001208621797;458
100001208994388;257
100001209198764;161
100001209200286;57
100001212704732;763
100001216010406;97
100001216839070;27
100001217542205;116
100001217613125;2943
100001217896312;354
100001218487607;752
100001218801572;1062
100001219170852;470
100001219912312;416
100001220748409;124
100001220952983;119
100001221148896;291
100001221369803;577
100001221610056;104
100001222664836;816
100001222682959;553
100001223117794;197
100001224461901;83
100001224597639;764
100001224776062;134
100001225051375;53
100001225188998;417
100001225581797;781
100001225938902;1029
100001226372911;182
100001227371673;334
100001227893452;315
100001228318836;433
100001230492760;133
100001233406292;98
100001233502231;292
100001234688687;66
100001237099275;1068
100001237123721;381
100001237310646;68
100001238445243;432
100001238872961;169
100001239035014;485
100001240556423;4141
100001240631843;95
100001240787355;268
100001240792869;3193
100001240935927;201
100001241124752;374
100001241551476;92
100001242341237;299
100001242703619;653
100001243052773;174
100001245251453;448
100001246154054;61
100001246301435;375
100001246358938;522
100001246618932;437
100001246730492;301
100001247216373;293
100001247642768;129
100001247875096;798
100001248279877;459
100001248438088;1022
100001250485090;805
100001252068305;72
100001252337533;127
100001252702406;370
100001252844784;588
100001253054156;419
100001254079257;162
100001256241838;165
100001257325549;532
100001259572462;586
100001259682036;1405
100001260245199;216
100001260642594;316
100001261059817;509
100001263293670;440
100001263815809;198
100001264164840;528
100001264505305;554
100001266752873;136
100001267410717;240
100001267790981;228
100001267796823;69
100001268060542;2940
100001269572773;63
100001270427702;176
100001271758661;123
100001272150532;731
100001272855439;130
100001272878752;148
100001273032469;178
100001273163761;109
100001273316364;390
100001275028148;337
100001275851019;287
100001275915636;259
100001276671556;202
100001276734582;2116
100001277518163;595
100001278409813;2249
100001280266619;109
100001283860537;1393
100001284240341;7
100001284840881;98
100001285241927;117
100001285344722;58
100001285411015;296
100001286692154;1798
100001286796622;531
100001287785594;106
100001288450500;369
100001288557855;92
100001288698197;574
100001289658230;284
100001290099833;161
100001292193912;287
100001292311364;226
100001292463036;1144
100001293266441;458
100001293861893;153
100001293881821;130
100001293886784;854
100001297746616;22
100001297783976;236
100001298126389;201
100001298157461;248
100001298441846;122
100001302060273;1348
100001303156484;500
100001304227162;1878
100001304828629;123
100001307073418;64
100001309597536;1273
100001310433430;358
100001310794683;655
100001311362976;1827
100001311398625;307
100001312771956;523
100001314107264;176
100001314364015;206
100001314571137;392
100001317750272;622
100001318415284;146
100001320931237;129
100001322013147;1244
100001322443723;68
100001323275350;215
100001323358172;259
100001323395642;836
100001323963308;366
100001325378727;125
100001328295391;440
100001328807800;147
100001328975824;448
100001329049337;867
100001329656613;169
100001329686615;536
100001330566884;165
100001331095350;1594
100001333293508;263
100001333868666;183
100001334053573;381
100001334312484;208
100001335724613;350
100001337124809;340
100001337291651;215
100001337363196;1808
100001341035900;363
100001341559103;613
100001342042170;594
100001343086158;251
100001344442210;116
100001344636513;44
100001344664272;153
100001346288354;433
100001347150263;74
100001348078334;251
100001349220233;100
100001351776468;96
100001352501118;404
100001352881313;549
100001353090961;450
100001353217933;149
100001355372213;602
100001358971093;102
100001359291368;165
100001359720177;245
100001361941300;906
100001362210049;967
100001363489324;420
100001364614350;300
100001367675101;504
100001368044013;698
100001368491474;84
100001369703754;196
100001372440046;746
100001373527617;132
100001374485044;147
100001376005334;636
100001376042406;246
100001377345050;429
100001379251170;418
100001380224791;374
100001380732276;101
100001381584045;244
100001382236939;448
100001382976772;466
100001384263820;174
100001384611623;296
100001386212391;83
100001388222400;422
100001389591886;726
100001390141138;686
100001391046236;373
100001391094904;402
100001391157024;287
100001391782103;287
100001391883751;258
100001391911405;1342
100001392470329;582
100001393357919;430
100001393702151;253
100001394422906;906
100001395321459;459
100001395833010;250
100001395848563;576
100001396351263;499
100001396673162;284
100001396815087;514
100001397419248;192
100001397598340;1062
100001398576048;351
100001399855194;1320
100001402787030;254
100001402881430;349
100001402905078;1014
100001403898605;616
100001405291186;133
100001405880739;112
100001405882012;423
100001406341483;1175
100001406685437;508
100001408399769;114
100001409915235;528
100001411988769;766
100001412336040;357
100001413763913;165
100001413820055;381
100001415194105;538
100001415721514;136
100001416123923;307
100001416727183;298
100001416791709;201
100001417951538;447
100001418703003;527
100001418731703;695
100001419664128;548
100001419946767;326
100001420448299;64
100001421373750;272
100001421688308;1066
100001421801863;448
100001425950280;183
100001427395389;238
100001428437980;184
100001428793154;1631
100001429653805;93
100001430380983;1101
100001430940204;196
100001431509089;358
100001432257550;715
100001432794080;651
100001433312119;330
100001433491596;398
100001433841515;318
100001435158892;266
100001435366636;985
100001436331512;139
100001436740348;130
100001437864733;409
100001438287657;1112
100001438831235;1478
100001439318189;554
100001440347982;462
100001440354778;182
100001443344093;442
100001445233443;808
100001446394031;428
100001446448055;528
100001446859320;775
100001446862844;717
100001447245558;107
100001448299069;168
100001448468867;148
100001448861278;283
100001449149168;182
100001449541164;180
100001449652859;275
100001450678195;145
100001450706117;130
100001450741391;1199
100001451683876;186
100001453233441;295
100001453795776;1203
100001453913519;136
100001454312547;168
100001455424112;3998
100001455526112;273
100001455603585;1019
100001455960449;57
100001456384897;462
100001457592901;735
100001458167103;292
100001458423441;75
100001459170702;627
100001459760788;1357
100001460895531;109
100001461945679;140
100001463451844;127
100001463505649;171
100001463564481;1094
100001466076735;442
100001466303618;126
100001466812007;4439
100001467713192;369
100001468244102;225
100001468306352;340
100001468869964;473
100001469213717;133
100001470211110;434
100001471587075;1133
100001471619188;171
100001471656486;376
100001471921204;1247
100001472177635;231
100001473085415;84
100001473137373;360
100001473667660;654
100001474736189;340
100001475332745;435
100001475360298;190
100001476992199;102
100001477771285;133
100001478700054;153
100001479923583;288
100001481693966;198
100001483577271;86
100001484606975;623
100001485595960;1443
100001486524559;118
100001487590927;84
100001488320905;1156
100001489243351;570
100001489605663;95
100001490984389;319
100001494370057;658
100001494404900;920
100001495255843;241
100001495701446;1988
100001496443879;483
100001499250964;1606
100001500138730;195
100001500834458;238
100001502501341;128
100001502665235;216
100001502724933;146
100001504706402;87
100001505049796;136
100001505629964;501
100001505833106;348
100001505853173;89
100001506644879;274
100001507028906;599
100001507397543;96
100001507536702;118
100001508964897;133
100001509142676;731
100001511420929;38
100001512218736;551
100001512731745;386
100001518474317;922
100001519044405;40
100001519813505;575
100001522043713;284
100001522154134;295
100001522754861;214
100001523268264;74
100001523928059;234
100001524315284;89
100001525080767;81
100001525161824;150
100001526205544;139
100001526957490;185
100001527801620;306
100001530743278;49
100001533433524;595
100001533653701;1799
100001534497472;333
100001535662908;539
100001537879237;456
100001540166581;251
100001540374405;1041
100001541025764;1524
100001542771227;29
100001543367286;149
100001544043826;714
100001544677091;990
100001545884356;147
100001546752151;316
100001548669931;995
100001548969243;769
100001549142178;4058
100001549182952;202
100001549249520;513
100001549698530;528
100001550290553;93
100001550976928;626
100001551757983;479
100001552447602;204
100001553727459;345
100001553882279;389
100001555501832;249
100001557206368;359
100001557218046;1080
100001557939543;230
100001558577654;247
100001558581863;396
100001559080910;2626
100001559311018;181
100001559567398;193
100001562827108;336
100001563066951;305
100001564249636;836
100001564528057;139
100001565178405;798
100001565234775;155
100001565334201;115
100001565673936;423
100001566366366;173
100001566429618;441
100001567255875;1429
100001567616251;194
100001568725680;177
100001568726022;264
100001570004755;386
100001571415535;30
100001572124757;113
100001572447889;290
100001572598477;426
100001572817298;1310
100001573177314;103
100001573218933;81
100001573472145;31
100001573896702;63
100001573938157;196
100001574259240;6
100001574323694;449
100001576770584;261
100001578133386;169
100001578211658;117
100001578850202;408
100001579911200;517
100001582453736;2195
100001582808104;264
100001582966384;155
100001583153815;293
100001587905641;796
100001588944326;369
100001589687019;281
100001590065423;38
100001591999738;466
100001592273315;150
100001592334116;204
100001592832239;1030
100001593909851;254
100001594404508;1399
100001594777416;176
100001594866949;402
100001595231098;49
100001595900765;369
100001595952897;763
100001596372200;638
100001596573533;795
100001596934548;127
100001597777061;53
100001598148245;71
100001599428584;188
100001601250048;364
100001601836531;190
100001604400940;258
100001604815170;266
100001604821877;462
100001605262543;309
100001606280004;304
100001606291196;169
100001606802960;252
100001609758228;3103
100001611722575;345
100001613570219;159
100001613751860;128
100001613772774;251
100001614451069;100
100001614845767;120
100001615051496;132
100001615502046;122
100001616773923;305
100001616988450;515
100001618664926;718
100001618890996;101
100001619354071;404
100001619362043;273
100001619970797;291
100001620002099;560
100001620063081;88
100001622595071;251
100001622679395;181
100001622827002;368
100001623602715;163
100001624456781;463
100001625570808;475
100001625750745;1062
100001627269760;2229
100001627664191;445
100001629131238;357
100001629920085;192
100001630827027;92
100001632884911;405
100001634082131;608
100001634494271;586
100001635773748;107
100001636137460;54
100001636533751;695
100001637707961;58
100001638276789;409
100001639998905;214
100001640891451;398
100001640972539;3783
100001642831975;41
100001644619929;124
100001644674343;662
100001645611952;104
100001647819898;471
100001647852179;1046
100001649153143;182
100001649337042;138
100001649400097;361
100001649827486;130
100001652960612;436
100001656484779;385
100001657047224;41
100001657355403;904
100001657812500;222
100001658078399;747
100001658826500;1083
100001659363930;87
100001661764694;709
100001663276403;406
100001665619369;63
100001666351274;628
100001667507188;252
100001667809021;191
100001668673585;613
100001668857934;47
100001669848236;52
100001670117875;877
100001670703312;372
100001671223042;118
100001671606851;159
100001673046674;460
100001674172101;531
100001675986684;180
100001676072040;526
100001676108360;302
100001676387779;416
100001676560456;370
100001677403035;119
100001677808427;287
100001678011719;867
100001678593990;110
100001679605051;60
100001679715699;586
100001680094202;254
100001680435111;17
100001682157818;435
100001682312592;784
100001682344155;1737
100001684265169;161
100001685473277;363
100001686217588;69
100001686613138;193
100001689661367;139
100001689966886;226
100001690807217;266
100001692036599;170
100001692543518;1531
100001693153353;262
100001694193805;170
100001694918565;60
100001695163108;1710
100001696063731;159
100001699955825;180
100001700410406;1291
100001701194957;135
100001701422620;564
100001701965301;68
100001702159541;150
100001703232135;254
100001703436670;1141
100001704051511;328
100001704429231;424
100001706808258;116
100001708537791;164
100001708861160;344
100001710084531;150
100001713379400;468
100001713568575;219
100001715087317;200
100001715841698;144
100001717872884;572
100001718080408;482
100001718462461;195
100001719039408;502
100001719916879;229
100001720160784;218
100001721024421;666
100001722488482;229
100001722488594;181
100001722741629;309
100001723157402;166
100001724443234;296
100001725739609;383
100001726440471;218
100001726842830;193
100001727911979;4390
100001728404528;299
100001728709051;100
100001729065006;484
100001729278084;39
100001729286423;583
100001730654991;430
100001731138991;369
100001731380271;376
100001734616126;672
100001735355991;1476
100001735418128;700
100001735548904;242
100001738651611;125
100001738796852;146
100001739968171;443
100001742019593;345
100001743223449;341
100001743440856;1909
100001744012457;214
100001744058019;449
100001744676724;524
100001746507955;730
100001747003201;1054
100001748440066;691
100001751052824;131
100001752896369;563
100001753937264;152
100001754500073;791
100001754772381;279
100001755017885;240
100001755602949;201
100001756256408;47
100001758576505;264
100001759088603;465
100001759266801;2067
100001759973823;44
100001760654575;153
100001761340265;110
100001762240427;108
100001763241647;1053
100001763381423;269
100001763455349;88
100001763980474;248
100001764009105;1960
100001764011485;95
100001766034303;1
100001768611061;292
100001768757089;397
100001769174678;474
100001769844754;449
100001770856775;118
100001772182432;398
100001773084702;9
100001773190517;365
100001774068570;780
100001774222149;191
100001774507254;266
100001774567823;1292
100001774988696;366
100001775361138;214
100001776295388;291
100001776474248;203
100001777842099;215
100001780125241;71
100001780494887;626
100001781571517;152
100001781991173;391
100001782640611;225
100001783853426;263
100001784546404;196
100001784821572;730
100001785121923;175
100001785331200;624
100001790944937;241
100001791115832;242
100001795002136;260
100001795674816;85
100001796010772;181
100001798655285;139
100001800508944;174
100001800598495;275
100001800860075;539
100001804313509;707
100001805467803;354
100001808336149;622
100001809114133;154
100001809208624;543
100001809373162;202
100001809483183;401
100001810128076;352
100001810974131;222
100001811014646;153
100001811405348;197
100001812330790;286
100001813165904;125
100001814043000;821
100001814152976;355
100001814682359;321
100001817209682;83
100001818376224;345
100001819496738;98
100001819565322;522
100001819875928;518
100001821459749;210
100001822313576;287
100001823548612;373
100001824184790;416
100001825680927;533
100001826070813;121
100001826347481;326
100001828124276;264
100001830763690;229
100001831676449;306
100001831788238;580
100001834801621;403
100001834840984;731
100001835215875;270
100001839362440;535
100001840567392;214
100001840843239;54
100001844830635;678
100001846738604;820
100001846790933;570
100001847027698;32
100001847098286;1256
100001848431752;363
100001848455706;149
100001852483575;354
100001853100413;89
100001853381118;74
100001854190417;2
100001854279071;377
100001855430661;182
100001857812732;584
100001857885381;325
100001857902295;359
100001858721633;118
100001860182083;200
100001860416804;136
100001860798558;84
100001862792677;162
100001863394880;170
100001864130154;255
100001865160865;71
100001866199952;1053
100001868048324;365
100001868178750;508
100001870653817;627
100001871861741;391
100001876210373;43
100001877289134;399
100001878744861;24
100001883082724;121
100001883451661;532
100001883861378;773
100001885004102;561
100001885581988;563
100001886535010;108
100001886685001;134
100001887436292;107
100001887640310;1329
100001887705845;528
100001889409788;238
100001889459197;574
100001889555729;494
100001889627452;513
100001889734180;219
100001890046045;84
100001890050069;1308
100001891594233;167
100001893368978;363
100001893462137;291
100001894310855;362
100001895192175;157
100001896047901;93
100001897465504;523
100001898105107;442
100001898485638;108
100001898710306;116
100001899396193;172
100001899461827;302
100001899462543;274
100001899646418;290
100001900061519;166
100001901042889;351
100001901285694;218
100001902200296;118
100001902271294;305
100001902738381;96
100001904029518;215
100001904822891;128
100001904956823;305
100001905456938;392
100001905827713;476
100001906131922;157
100001906572036;79
100001911219788;75
100001912772656;115
100001912868996;261
100001913006333;859
100001913897226;166
100001914770945;972
100001915273910;114
100001915765634;830
100001916391848;163
100001916887182;260
100001918809400;2769
100001919016741;54
100001919710524;85
100001920192787;55
100001920489253;276
100001923013145;70
100001923100487;315
100001925466760;150
100001925568309;722
100001925867736;657
100001926009943;648
100001926059052;278
100001926165236;709
100001928746897;855
100001929803398;593
100001932452284;166
100001933458192;188
100001933924125;143
100001935703870;80
100001936943749;963
100001938378816;204
100001939232494;117
100001939325109;327
100001941282030;310
100001942577105;239
100001942819623;478
100001942924971;375
100001946056825;172
100001947760154;273
100001948617003;188
100001949700250;244
100001949788276;150
100001950776761;372
100001951031220;999
100001951269965;339
100001952603527;1348
100001954022953;179
100001956081675;278
100001956562488;96
100001957331981;284
100001958154828;149
100001958540430;95
100001959557861;692
100001959612179;721
100001962788670;200
100001965487772;242
100001966401818;253
